,retweet_count,fav_count,tweet_hour,usr_mention_count,dot_count,ques_count,excla_count,Pers_pronouns,Pronouns,happy_emoticons,sad_emoticons,cont_dot_count,cont_ques_count,cont_excla_count,Positive_Words,Negative_Words,posadj,negadj,posadv,negadv,Stress,Family_words,Affection_Words,Academics_count,Positive_Emotion_count,Negative_Emotion_count,Work_count,Office_count,,,,
,0,0,23,0,1,0,0,3,8,0,0,0,0,0,3,2,1,0,0,0,1,1.0188679245283,0,0,0,0,0,0,,,,
,0,0,23,1,1,0,1,3,3,0,0,0,0,0,1,6,1,0,0,0,1,0,0,0,0,0,0,0,,,,
,0,0,23,0,2,0,0,2,2,0,0,0,0,0,0,3,1,0,0,0,1,1.31707317073171,0,0,0,0,0,0,,,,
,56,0,23,1,1,1,0,5,6,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,,,,
,0,1,23,1,3,0,1,5,6,0,0,0,0,0,1,4,1,0,0,0,1,0,0,0,0,0,0,0,,,,
,0,0,23,0,3,0,0,4,6,0,0,0,0,0,2,7,1,0,0,0,1,1.17021276595745,1.17021276595745,0,1.17021276595745,3.51063829787234,0,0,,,,
,0,4,23,3,0,0,3,4,4,0,0,0,0,0,2,1,1,0,0,0,1,0,1.24,0,1.24,0,0,0,,,,
,0,1,23,2,1,0,1,3,3,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,,,,
,0,9,23,0,0,0,0,4,4,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,,,,
,76,0,23,1,4,0,0,9,12,0,0,0,0,0,4,4,1,0,0,0,1,0,0,0,3.67241379310345,0,0,0,,,,
,3,0,23,5,2,1,2,4,5,0,0,0,0,0,2,4,1,0,0,0,1,0,0,1.28846153846154,0,0,2.57692307692308,0,,,,
,0,1,23,1,3,0,0,7,9,0,0,0,0,0,1,7,1,0,0,0,1,3.73584905660377,1.24528301886792,0,3.73584905660377,1.24528301886792,0,0,,,,
,54,0,23,1,4,0,0,5,5,0,0,0,0,0,1,9,1,0,0,0,1,0,0,0,0,2.4,0,0,,,,
,0,0,23,1,4,0,0,3,3,0,0,0,0,0,2,3,1,0,0,0,1,0,0,0,0,1.25,0,0,,,,
,0,0,23,0,2,0,0,4,4,0,0,0,0,0,0,6,1,0,0,0,1,0,0,0,0,2.09302325581395,0,0,,,,
,4,0,23,1,5,2,0,2,3,0,0,0,0,0,1,4,1,0,0,0,1,0,0,0,0,0,0,0,,,,
,0,1,23,1,3,0,0,2,3,0,0,1,0,0,1,4,1,0,0,0,1,0,0,0,0,0,0,0,,,,
,0,1,23,1,2,0,0,3,9,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,,,,
,2,6,23,0,4,0,0,5,5,0,0,0,0,0,2,3,1,0,0,0,1,0,0,0,1.28571428571429,1.28571428571429,0,0,,,,
,0,22,22,1,4,0,1,1,2,0,0,1,0,0,0,4,1,0,0,0,1,0,0,0,0,1.34375,0,0,,,,
,0,2,22,1,3,1,0,5,5,0,0,0,0,0,3,2,1,0,0,0,1,0,0,0,2.47826086956522,0,0,0,,,,
,11,0,22,1,5,0,0,2,6,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,,,,
,0,0,22,0,2,0,0,1,1,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,,,,
,0,70,22,0,1,0,0,6,9,0,0,0,0,0,1,4,1,0,0,0,1,0,0,0,1.18867924528302,1.18867924528302,0,0,,,,
,0,11,22,2,6,0,0,7,9,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,,,,
,2,0,22,1,4,0,0,6,10,0,0,1,0,0,2,3,1,0,0,0,1,0,0,0,0,1.15686274509804,0,0,,,,
,10,0,22,1,0,1,0,3,4,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1.10714285714286,0,0,,,,
,0,4,22,0,2,0,0,7,7,0,0,0,0,0,1,5,1,0,0,0,1,0,0,0,0,2.18867924528302,0,0,,,,
, resulting in depression and anxiety.,0,0,21,1,2,0,0,3,4,0,0,0,0,0,0,3,1,0,0,0,1,0,0,1.10869565217391,0,0,1.10869565217391,0,,,
,0,48,21,0,2,0,1,7,8,0,0,0,0,0,3,2,1,0,0,0,1,1.22222222222222,0,0,2.44444444444444,0,1.22222222222222,0,,,,
,3,9,21,0,5,0,0,1,2,0,0,0,0,0,1,3,1,0,0,0,1,0,0,0,0,1.15384615384615,0,0,,,,
,0,0,21,1,3,0,0,5,5,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,1.20689655172414,0,0,,,,
,16,0,21,1,2,0,0,4,6,0,0,0,0,0,2,4,1,0,0,0,1,0,0,0,1.15789473684211,1.15789473684211,0,0,,,,
,0,2,21,1,3,0,1,4,5,0,0,0,0,0,0,5,1,0,0,0,1,1.16326530612245,0,0,0,0,0,0,,,,
,0,0,21,1,4,0,0,7,9,0,0,1,0,0,2,2,1,0,0,0,1,0,0,0,0,0,3.44444444444444,2.2962962962963,,,,
,0,4,21,0,2,0,0,5,5,0,0,0,0,0,1,6,1,0,0,0,1,1.11764705882353,0,0,0,1.11764705882353,0,0,,,,
,0,0,21,0,7,0,0,1,2,0,0,2,0,0,0,3,1,0,0,0,1,0,0,0,0,1.31578947368421,0,0,,,,
,0,10,21,0,2,0,2,6,7,0,0,0,0,0,5,2,1,0,0,0,1,0,0,0,1.18367346938776,0,1.18367346938776,0,,,,
,0,2,21,1,2,0,0,8,10,0,0,0,0,0,2,3,1,0,0,0,1,0,0,0,0,0,0,0,,,,
,0,2,21,2,2,0,0,8,10,0,0,0,0,0,5,1,1,0,0,0,1,0,0,0,0,0,0,0,,,,
,0,14,20,1,3,0,0,3,4,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,1.23333333333333,0,0,,,,
,0,0,20,0,1,0,0,4,6,0,0,0,0,0,2,3,1,0,0,0,1,0,0,0,2.20833333333333,1.10416666666667,0,0,,,,
,0,0,20,0,3,0,0,7,7,0,0,0,0,0,3,2,1,0,0,0,1,0,0,0,1.11111111111111,2.22222222222222,0,0,,,,
,0,0,20,0,3,0,0,5,6,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,1.12,0,0,,,,
,2,3,20,2,2,0,0,6,8,0,0,0,0,0,2,3,1,0,0,0,1,0,0,0,0,0,0,0,,,,
,0,4,20,0,5,0,0,4,7,0,0,0,0,0,1,3,1,0,0,0,1,0,0,0,0,0,0,0,,,,
,0,1,20,0,3,0,0,7,8,0,0,0,0,0,1,4,1,0,0,0,1,0,1.13207547169811,0,1.13207547169811,1.13207547169811,1.13207547169811,0,,,,
,0,0,20,1,0,0,0,2,3,0,0,0,0,0,2,3,1,0,0,0,1,0,0,0,1.13461538461538,1.13461538461538,0,0,,,,
,1,0,20,2,3,0,0,3,5,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,,,,
,0,1,20,2,4,0,0,4,4,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,,,,
,0,7,20,0,3,0,0,5,7,0,0,0,0,0,2,1,1,0,0,0,1,0,1.09615384615385,0,1.09615384615385,0,1.09615384615385,0,,,,
,0,0,20,1,2,0,0,3,7,0,0,0,0,0,2,4,1,0,0,0,1,0,0,0,0,1.13725490196078,1.13725490196078,0,,,,
,3,0,20,1,3,0,0,2,3,0,0,1,0,0,2,2,1,0,0,0,1,0,0,0,0,0,0,0,,,,
,0,0,20,0,6,0,0,8,10,0,0,0,0,0,2,7,1,0,0,0,1,0,0,0,0,2.74509803921569,0,0,,,,
,0,4,20,0,3,0,0,10,12,0,0,0,0,0,1,4,1,0,0,0,1,0,0,0,1.14285714285714,0,0,0,,,,
,0,0,20,4,5,0,0,9,10,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,,,,
,2,2,20,1,7,3,0,7,8,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,,,,
,0,0,20,3,2,0,0,4,4,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,1.22222222222222,0,,,,
,0,0,21,0,1,0,0,8,9,0,0,0,0,0,3,2,1,0,0,0,1,1.1063829787234,1.1063829787234,0,2.21276595744681,0,0,0,,,,
,0,3,14,0,2,1,0,5,6,0,0,0,0,0,2,3,1,0,0,0,1,0,2.68965517241379,0,2.68965517241379,0,0,0,,,,
,0,0,13,0,1,1,0,3,3,0,0,0,0,0,1,3,1,0,0,0,1,0,2.22222222222222,0,3.33333333333333,3.33333333333333,0,0,,,,
,0,2,3,0,0,0,0,1,1,0,0,0,0,0,1,2,1,0,0,0,1,0,1,0,1,0,0,0,,,,
,0,4,2,1,2,3,0,4,7,0,0,0,0,0,4,4,1,0,0,0,1,0,1.18867924528302,0,2.37735849056604,0,0,0,,,,
,0,0,16,1,2,0,0,2,3,0,0,0,0,0,0,3,1,0,0,0,1,0,1.05263157894737,0,2.10526315789474,1.05263157894737,1.05263157894737,1.05263157894737,,,,
,0,0,23,0,2,0,0,3,3,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,0,1.1,0,0,,,,
,0,1,23,1,4,0,0,2,5,0,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,,,
,0,1,23,2,0,0,6,8,8,0,0,0,0,0,4,2,1,0,0,0,1,0,0,0,0,3.66666666666667,0,0,,,,
,1,15,23,1,2,1,0,4,4,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1.22222222222222,0,0,,,,
,0,2,23,2,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1.30769230769231,0,0,,,,
,11,0,23,1,4,0,0,3,3,0,0,0,0,0,3,2,1,0,0,0,1,0,0,0,0,1.18181818181818,2.36363636363636,0,,,,
,0,2,23,0,1,0,0,2,2,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,1.04761904761905,0,0,,,,
,0,69,23,1,1,0,0,1,2,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0,1.0952380952381,0,0,,,,
, idk whether to be excited or worried about it lol,481,0,23,1,0,0,0,3,3,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1.14814814814815,0,0,,,
,77,0,23,2,4,0,0,3,5,0,0,0,0,0,1,4,1,0,0,0,1,2.33333333333333,0,0,1.16666666666667,2.33333333333333,0,0,,,,
,33,0,23,1,1,1,0,7,8,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,0,4.64,0,0,,,,
,2,16,23,0,4,0,0,5,5,0,0,1,0,0,1,3,1,0,0,0,1,0,0,0,0,2.44,0,0,,,,
,0,0,23,1,1,2,0,7,10,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,1.23809523809524,1.23809523809524,0,0,,,,
,0,0,23,1,2,0,0,3,4,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,1.13636363636364,1.13636363636364,0,,,,
,0,4,23,0,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,,,,
,0,1,23,0,0,0,0,2,2,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,0,2.14285714285714,0,0,,,,
,0,0,23,0,2,0,0,3,3,0,0,0,0,0,0,2,1,0,0,0,1,0,1.33333333333333,0,1.33333333333333,1.33333333333333,0,0,,,,
, israel folau is instead. That’s bull. No one is worried about that. We’re worried about the violence &amp, intention behind the language &amp, attitudes that are in the here &amp, now that could be life changing for us.,2,13,23,0,4,0,0,4,4,0,0,0,0,0,1,3,1,0,0,0,1,0,0,0,0,3.88888888888889,0,0
,0,2,23,1,0,0,0,7,9,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,2.13333333333333,0,0,,,,
,0,42,23,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1.16666666666667,0,0,,,,
,4,42,23,2,1,0,0,4,6,0,0,0,0,0,2,1,1,0,0,0,1,1.11764705882353,0,0,0,1.11764705882353,0,0,,,,
,181,0,23,2,3,1,0,2,2,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1.375,0,0,,,,
,0,0,23,2,3,0,0,4,4,0,0,0,0,0,1,3,1,0,0,0,1,0,0,0,0,1.2,0,0,,,,
,0,1,23,3,3,2,3,4,4,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1.45161290322581,0,0,,,,
,0,0,23,1,3,0,0,7,9,0,0,0,0,0,2,3,1,0,0,0,1,0,0,0,0,1.25581395348837,0,0,,,,
,0,0,23,2,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1.2,0,0,,,,
,4,22,23,0,6,3,0,4,5,0,0,0,0,0,3,3,1,0,0,0,1,0,0,0,1.26315789473684,2.52631578947368,0,0,,,,
,0,2,23,1,2,0,0,3,4,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1.1875,0,0,,,,
,0,0,23,1,1,0,0,2,2,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,2.61538461538462,0,0,,,,
,0,0,23,1,5,1,0,3,3,0,0,1,0,0,0,3,1,0,0,0,1,0,0,0,0,1.2962962962963,0,0,,,,
,21,0,23,1,1,0,0,2,4,0,0,0,0,0,1,3,1,0,0,0,1,0,0,0,0,2.14634146341463,0,0,,,,
,3,0,23,2,2,0,0,2,3,0,0,0,0,0,3,1,1,0,0,0,1,0,0,0,0,0,0,0,,,,
,94,0,23,1,3,0,0,4,4,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,1.38095238095238,0,0,,,,
,0,1,23,0,3,2,0,5,7,0,0,0,0,0,1,5,1,0,0,0,1,0,0,0,0,2.58333333333333,0,0,,,,
,0,0,23,0,2,1,1,1,2,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1.2,0,0,,,,
,0,1,23,1,2,1,0,2,2,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1.12903225806452,0,0,,,,
,0,0,23,0,4,0,0,7,8,0,0,1,0,0,1,2,1,0,0,0,1,0,0,0,0,1.08771929824561,0,0,,,,
,0,0,23,2,1,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1.30769230769231,0,0,,,,
,0,0,23,0,7,1,1,1,1,0,0,2,0,0,2,1,1,0,0,0,1,0,0,0,0,1.53333333333333,0,0,,,,
,205,0,23,1,3,0,0,4,6,0,0,0,0,0,4,2,1,0,0,0,1,1.17647058823529,0,0,2.35294117647059,1.17647058823529,1.17647058823529,0,,,,
,0,12,23,0,0,0,0,5,7,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,0,0,,,,
,0,0,23,2,4,0,0,5,5,0,0,1,0,0,1,2,1,0,0,0,1,0,0,0,0,1.23404255319149,0,0,,,,
,0,0,23,3,3,1,2,4,5,0,0,0,0,0,2,2,1,0,0,0,1,0,0,0,0,2.57142857142857,0,0,,,,
,0,0,23,0,0,0,0,5,6,0,0,0,0,0,0,6,1,0,0,0,1,0,0,0,0,3.4,0,0,,,,
,0,0,23,0,11,0,0,7,7,0,0,2,0,0,1,3,1,0,0,0,1,0,0,0,0,1.37777777777778,0,0,,,,
,0,0,23,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1.28571428571429,0,0,,,,
,0,0,23,2,3,0,4,2,2,0,0,0,0,1,1,2,1,0,0,0,1,0,1.31034482758621,0,0,1.31034482758621,0,0,,,,
,1,12,23,0,3,0,0,7,9,0,0,0,0,0,2,5,1,0,0,0,1,0,0,0,0,2.26315789473684,0,0,,,,
,0,1,23,0,4,0,0,7,8,0,0,0,0,0,1,5,1,0,0,0,1,0,0,0,0,1.19230769230769,0,0,,,,
,0,1,23,1,4,0,0,5,8,0,0,0,0,0,2,2,1,0,0,0,1,0,0,0,0,1.14,0,0,,,,
,1,0,23,2,2,0,0,3,4,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1.12,0,0,,,,
,0,1,23,1,1,0,0,7,9,0,0,0,0,0,1,3,1,0,0,0,1,1.18181818181818,0,0,1.18181818181818,2.36363636363636,0,0,,,,
,0,2,23,9,0,1,0,3,4,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1.37037037037037,0,0,,,,
,1,1,22,1,2,1,0,5,6,0,0,0,0,0,3,1,1,0,0,0,1,0,0,0,0,1.1,1.1,0,,,,
,0,0,22,0,6,0,0,9,10,0,0,1,0,0,4,1,1,0,0,0,1,1.15384615384615,1.15384615384615,0,2.30769230769231,2.30769230769231,0,0,,,,
,0,1,22,0,0,0,0,3,3,0,0,0,0,0,4,2,1,0,0,0,1,0,0,0,0,2.31578947368421,0,0,,,,
,2,0,22,1,2,0,0,6,8,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0,1.14285714285714,0,0,,,,
,3,0,22,1,4,0,1,0,1,0,0,0,0,0,0,6,1,0,0,0,1,0,0,0,0,3.61363636363636,0,0,,,,
,0,0,22,0,0,0,0,2,3,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,1,0,0,,,,
,0,0,22,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1.07142857142857,0,0,,,,
,1,0,22,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1.3125,0,0,,,,
,0,1,22,0,1,1,0,2,3,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,1.22727272727273,0,0,,,,
,0,0,22,2,3,0,0,1,1,0,0,1,0,0,1,2,1,0,0,0,1,0,0,0,0,1.2,0,0,,,,
,0,0,22,3,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1.30769230769231,0,0,,,,
,0,0,22,1,8,0,0,7,9,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,0,1.25925925925926,0,0,,,,
,0,2,22,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1.18181818181818,0,0,,,,
,0,0,23,0,8,0,0,3,4,0,0,1,0,0,5,1,1,0,0,0,0,0,1.23076923076923,0,1.23076923076923,0,0,0,,,,
,0,6,18,0,0,0,3,2,3,0,0,0,0,0,2,0,1,0,0,0,0,0,1.10344827586207,0,1.10344827586207,0,0,0,,,,
,0,0,16,0,5,0,0,1,1,0,0,1,0,0,2,0,1,0,0,0,0,0,1.22727272727273,0,1.22727272727273,0,0,0,,,,
,0,1,15,6,0,0,2,5,5,0,0,0,0,1,4,3,1,0,0,0,0,0,1.30769230769231,0,1.30769230769231,0,0,0,,,,
,0,5,15,0,0,0,0,2,4,1,0,0,0,0,3,0,1,0,0,0,0,0,1.05660377358491,0,1.05660377358491,0,2.11320754716981,0,,,,
,0,0,14,1,1,1,0,3,4,0,0,0,0,0,6,0,1,0,0,0,0,1.15151515151515,1.15151515151515,0,2.3030303030303,0,0,0,,,,
,0,1,7,2,8,0,0,1,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,
,0,0,6,0,0,0,0,1,1,0,0,0,0,0,3,0,1,0,0,0,0,1.18181818181818,1.18181818181818,0,2.36363636363636,0,0,0,,,,
,6,0,23,1,3,0,0,7,9,0,0,0,0,0,3,5,1,0,0,0,0,0,1.24489795918367,0,2.48979591836735,3.73469387755102,0,0,,,,
, grateful atm I’m so happy where I am and how I’m progressing &amp, I’m feeling sooo much more confident in my self lately 🥰🥰 don’t be afraid to follow your dreams they’ll come true one day💕,1,4,23,0,0,0,0,6,8,0,0,0,0,0,4,2,1,0,0,0,0,0,4,0,5.33333333333333,1.33333333333333,0,0,,
,13,0,23,1,3,1,0,1,1,0,0,1,0,0,2,5,1,0,0,0,0,0,1.14814814814815,0,2.2962962962963,3.44444444444444,0,0,,,,
,0,1,23,0,2,0,0,4,6,0,0,0,0,0,9,0,1,0,0,0,0,1.09433962264151,4.37735849056604,0,6.56603773584906,0,0,0,,,,
,0,1,22,1,1,0,1,4,4,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,1.26086956521739,0,0,0,,,,
,5,0,22,1,6,0,0,4,6,0,0,0,0,0,3,4,1,0,0,0,0,0,1.29310344827586,0,5.17241379310345,3.87931034482759,0,0,,,,
,0,1,22,0,4,0,0,10,11,0,0,1,0,0,3,3,1,0,0,0,0,0,1.22916666666667,0,2.45833333333333,3.6875,0,0,,,,
,0,1,22,1,4,2,0,4,5,0,0,0,0,0,2,0,1,0,0,0,0,0,1.22,0,2.44,0,0,0,,,,
,0,6,22,0,3,0,0,1,1,0,0,1,0,0,2,0,1,0,0,0,0,0,1.04761904761905,0,3.14285714285714,0,1.04761904761905,0,,,,
,0,1,22,0,3,0,0,5,6,0,0,0,0,0,4,0,1,0,0,0,0,0,1.05555555555556,0,2.11111111111111,0,1.05555555555556,0,,,,
,0,6,22,0,0,0,0,4,4,0,0,0,0,0,3,3,1,0,0,0,0,0,1,0,2,1,0,0,,,,
,1,6,22,0,2,0,0,9,12,0,0,0,0,0,2,1,1,0,0,0,0,0,1.29411764705882,0,2.58823529411765,0,0,0,,,,
,0,6,22,0,0,0,0,2,3,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,2,0,0,0,,,,
,0,2,21,1,2,0,0,5,6,0,0,0,0,0,1,4,1,0,0,0,0,0,1.20408163265306,0,2.40816326530612,3.61224489795918,0,0,,,,
,0,5,21,0,0,0,0,3,4,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,3,0,0,0,,,,
,0,0,21,0,2,0,0,3,3,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1.17647058823529,1.17647058823529,0,0,,,,
,0,0,21,1,2,0,0,2,3,0,0,1,0,0,3,0,1,0,0,0,0,0,1.07142857142857,0,3.21428571428571,0,0,0,,,,
,3,0,21,1,1,0,0,5,8,0,0,0,0,0,3,2,1,0,0,0,0,0,1.09259259259259,0,1.09259259259259,0,0,0,,,,
,0,0,21,0,10,0,0,1,1,0,0,3,0,0,4,0,1,0,0,0,0,0,1.3,0,3.9,0,0,0,,,,
,0,5,20,0,9,0,0,5,6,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,
,0,1,20,1,0,0,2,3,3,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1.21428571428571,0,0,0,,,,
,0,2,20,0,7,0,0,5,5,0,0,3,0,0,0,0,1,0,0,0,0,0,1.09090909090909,0,1.09090909090909,1.09090909090909,0,0,,,,
, @galsenai InshALLAH https://t.co/eGZL9cNGqX,8,0,20,1,1,0,0,1,1,0,0,0,0,0,4,0,1,0,0,0,0,0,1.17777777777778,0,2.35555555555556,0,0,0,,,
,0,0,20,0,2,0,0,6,6,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,1.08771929824561,0,0,0,,,,
,0,1,20,0,1,0,0,2,3,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,1.23809523809524,0,0,,,,
,1,7,19,0,3,0,1,9,9,0,0,1,0,0,5,1,1,0,0,0,0,0,1.19512195121951,0,3.58536585365854,0,0,0,,,,
,0,0,19,0,2,0,0,3,5,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,1.09302325581395,0,0,0,,,,
,2,0,19,1,2,0,0,4,5,0,0,0,0,0,3,2,1,0,0,0,0,0,1.04444444444444,0,2.08888888888889,1.04444444444444,0,0,,,,
,0,1,19,0,5,0,0,14,14,0,0,0,0,0,5,1,1,0,0,0,0,0,1.12280701754386,0,1.12280701754386,1.12280701754386,0,0,,,,
,0,1,19,1,4,0,0,5,7,0,0,0,0,0,4,0,1,0,0,0,0,0,1.1,0,4.4,0,0,0,,,,
, I am very happy and very sore 🙂,0,18,19,0,0,0,0,1,2,0,0,0,0,0,3,1,1,0,0,0,0,1.07142857142857,1.07142857142857,0,2.14285714285714,0,0,0,,,
,0,2,18,0,1,0,3,4,4,0,0,0,0,1,3,1,1,0,0,0,0,0,2.58823529411765,0,3.88235294117647,0,0,0,,,,
,0,4,18,0,8,0,0,6,6,0,0,1,0,0,3,4,1,0,0,0,0,0,1.19607843137255,0,2.3921568627451,2.3921568627451,0,0,,,,
,0,0,18,0,0,0,1,3,4,0,0,0,0,0,5,1,1,0,0,0,0,0,1.11111111111111,0,4.44444444444444,1.11111111111111,0,0,,,,
,0,2,18,2,2,0,1,3,4,0,0,0,0,0,2,0,1,0,0,0,0,0,1.14634146341463,0,2.29268292682927,0,0,0,,,,
,0,0,18,2,0,0,0,2,2,0,0,0,0,0,2,0,1,0,0,0,0,0,1.31578947368421,0,2.63157894736842,0,0,0,,,,
,0,5,18,0,0,0,2,3,4,0,0,0,0,0,3,0,1,0,0,0,0,1.21212121212121,1.21212121212121,0,3.63636363636364,0,0,0,,,,
,1,0,18,1,2,0,0,6,7,0,0,0,0,0,2,0,1,0,0,0,0,0,1.2037037037037,0,2.40740740740741,0,0,0,,,,
,0,11,18,0,1,1,0,2,2,0,0,0,0,0,2,1,1,0,0,0,0,0,1.08695652173913,0,1.08695652173913,0,0,0,,,,
,0,12,18,0,3,0,0,4,6,0,0,0,0,0,3,1,1,0,0,0,0,1.09756097560976,1.09756097560976,0,3.29268292682927,0,0,0,,,,
,0,0,18,0,5,0,0,2,2,0,0,1,0,0,6,3,1,0,0,0,0,0,1.14893617021277,0,3.4468085106383,0,0,0,,,,
,0,0,18,0,1,0,1,1,2,0,0,0,0,0,3,0,1,0,0,0,0,0,1.14285714285714,0,2.28571428571429,0,0,0,,,,
,1,0,18,2,1,0,1,3,3,0,0,0,0,0,2,0,1,0,0,0,0,0,1.125,0,3.375,1.125,0,0,,,,
,0,1,17,0,3,0,0,7,10,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,2.19230769230769,1.09615384615385,0,0,,,,
,6,8,17,0,7,0,0,7,9,0,0,0,0,0,2,5,1,0,0,0,0,0,0,0,0,3.56603773584906,0,0,,,,
,0,1,17,1,0,0,0,3,3,0,0,0,0,0,3,0,1,0,0,0,0,0,1.22222222222222,0,2.44444444444444,0,0,0,,,,
,0,7,17,17,1,0,0,2,2,0,0,0,0,0,2,0,1,0,0,0,0,0,1.65625,0,3.3125,0,0,0,,,,
,1,0,17,1,0,3,0,6,6,0,0,0,1,0,2,1,1,0,0,0,0,0,1.24324324324324,0,2.48648648648649,0,2.48648648648649,0,,,,
,31,0,17,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,2,0,0,0,,,,
,0,1,17,0,0,0,0,7,7,0,0,0,0,0,4,0,1,0,0,0,0,0,2.51851851851852,0,5.03703703703704,2.51851851851852,0,0,,,,
,11,0,17,1,4,0,1,6,7,0,0,0,0,0,5,3,1,0,0,0,0,0,1.16666666666667,0,3.5,1.16666666666667,0,0,,,,
,0,3,16,0,0,0,12,1,1,0,0,0,0,3,3,1,1,0,0,0,0,0,1.66666666666667,0,1.66666666666667,1.66666666666667,0,0,,,,
,0,4,16,0,1,0,0,2,2,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1.11764705882353,0,0,0,,,,
,0,0,16,2,2,0,0,1,2,0,0,1,0,0,4,0,1,0,0,0,0,0,1.11538461538462,0,3.34615384615385,0,0,0,,,,
,0,0,16,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1.09090909090909,0,2.18181818181818,1.09090909090909,0,0,,,,
,0,1,16,1,5,0,0,9,10,0,0,0,0,0,4,2,1,0,0,0,0,0,1.22222222222222,0,1.22222222222222,1.22222222222222,0,0,,,,
,0,0,16,0,0,0,0,5,5,0,0,0,0,0,2,6,1,0,0,0,0,1.02325581395349,2.04651162790698,0,3.06976744186047,2.04651162790698,0,0,,,,
