image,url,question,original,pnoun,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10,pword,nword,pemoji,nemoji,pun1,pun2,pun3,padv,nadv,favorite_count,retweets_count,hour,level,result
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,1,0,0,2,19,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,19,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,3,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,2,0,19,-0.04,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,5,5,0,0,0,0,0,1,0,0,54,19,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2,1,19,-0.142857143,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,1,0,0,2,19,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,18,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,2,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,4,0,18,-0.052631579,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,1,0,0,1,0,0,9,18,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,5,5,0,0,0,0,0,1,0,0,54,18,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,7,0,18,-0.041666667,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,1,0,0,1,0,0,9,18,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,4,4,0,0,0,1,0,1,0,17,0,18,-0.041666667,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,6,0,18,-0.090909091,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,18,-0.076923077,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,-1,0,1157,18,-0.083333333,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,18,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,18,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,1,0,6,0,18,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,18,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,18,-0.090909091,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,1,0,0,0,18,-0.045454545,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,5,5,0,0,0,0,0,1,0,0,54,17,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,17,-0.047619048,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,1,0,1,0,17,-0.058823529,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,1,0,0,1,0,0,9,17,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,17,-0.0625,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,1,0,2,0,0,0,0,0,0,0,2,3,3,0,0,0,0,0,1,0,1,0,17,-0.2,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,3,1,17,-0.071428571,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,4,0,1,0,8,0,17,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,1,0,0,1,0,0,9,17,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,2,1,0,0,0,17,-0.076923077,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,1,0,0,1,0,0,0,17,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,3,0,0,0,0,0,0,0,0,1,0,4,4,1,0,0,0,0,1,0,16,1,17,-0.038461538,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,1,0,0,1,0,0,9,17,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,1,0,0,1,0,52,9,17,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,5,5,0,0,0,0,0,1,0,0,54,17,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,17,-0.083333333,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,1,0,0,0,17,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,4,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,35,0,17,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,-0.04,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,16,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,1,0,6,0,16,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,16,-0.076923077,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,16,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,1,0,0,0,16,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,16,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,5,5,0,0,0,0,0,1,0,0,54,16,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,-0.045454545,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,4,4,1,0,0,0,0,1,0,0,0,16,-0.043478261,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,0,1,0,0,0,16,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,16,-0.04,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,1,0,0,0,16,-0.076923077,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,1,1,2,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,15,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,15,-0.032258065,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,5,5,0,0,0,0,0,1,0,0,54,15,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,5,5,0,0,0,0,0,1,0,0,54,15,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,5,0,0,0,0,0,0,0,0,2,0,5,5,0,0,0,0,0,1,0,0,0,15,-0.074074074,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,5,5,0,0,0,0,0,1,0,0,54,15,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,5,5,0,0,0,0,0,1,0,0,54,15,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,15,-0.045454545,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,5,5,0,0,0,0,0,1,0,0,54,15,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,6,1,15,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,5,5,0,0,0,0,0,1,0,0,54,15,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,5,5,0,0,0,0,0,1,0,0,54,15,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,1,0,14,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,5,5,0,0,0,0,0,1,0,0,54,14,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,3,3,0,0,1,0,0,1,0,3,0,14,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,5,5,0,0,0,0,0,1,0,0,54,14,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,14,-0.045454545,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,14,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,-0.142857143,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2,0,14,-0.052631579,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,5,5,0,0,0,0,0,1,0,0,54,14,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,5,5,0,0,0,0,0,1,0,0,54,14,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,5,5,0,0,0,0,0,1,0,0,54,14,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,14,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,-1,0,1157,14,-0.083333333,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,-1,0,1157,14,-0.083333333,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,1,0,0,0,13,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,3,3,1,2,0,0,0,1,0,0,0,13,-0.047619048,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,6,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,0,0,1,13,-0.037037037,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,13,-0.038461538,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,13,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,13,-0.090909091,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,13,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,13,-0.071428571,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2,0,13,-0.055555556,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,27,0,13,-0.043478261,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,5,5,0,0,0,0,0,1,0,0,54,13,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,5,5,0,0,0,0,0,1,0,0,54,12,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,0,0,1,0,2,0,12,-0.066666667,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,-1,0,0,12,-0.071428571,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,5,5,0,0,0,0,0,1,0,0,54,12,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,5,5,0,0,0,0,0,1,0,0,54,12,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,5,5,0,0,0,0,0,1,0,0,54,12,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,12,-0.04,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,2,2,1,0,0,0,0,1,0,8,0,12,-0.052631579,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,11,-0.04,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,1,0,11,-0.047619048,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,3,0,0,0,0,0,0,0,0,2,0,5,5,0,0,0,0,0,1,0,110,54,11,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,-0.111111111,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,10,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,3,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,0,4,0,10,-0.045454545,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,9,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,2,9,-0.047619048,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,-1,0,0,9,-0.0625,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,9,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,-0.045454545,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,-0.142857143,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,1,0,8,-0.047619048,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,6,2,8,-0.052631579,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,8,-0.052631579,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,-0.2,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-0.2,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,-0.166666667,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,3,3,0,0,0,0,1,1,0,0,5,8,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,6,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,0,3,1,8,-0.04,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-0.125,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,1,0,2,0,0,0,0,0,0,1,2,2,2,0,1,0,0,0,0,-1,1,0,8,-0.043478261,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,-1,0,0,8,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,3,3,0,0,0,0,1,1,0,0,5,7,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,73,7,-0.038461538,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6,0,0,0,-1,0,0,7,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,0,0,1,0,0,0,7,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,4,4,0,0,1,0,0,1,0,5,0,7,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,7,-0.076923077,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,1,0,6,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,0,1,0,0,0,6,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,1,0,0,1,6,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,6,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,6,-0.04,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,-0.038461538,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,3,0,5,-0.038461538,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,2,0,0,0,0,1,0,0,0,0,0,3,3,0,0,0,0,1,1,0,19,5,5,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,5,0,5,-0.038461538,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5,-0.095238095,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,5,-0.066666667,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,3,0,5,-0.043478261,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0,12,0,4,-0.047619048,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,4,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-0.090909091,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
